# Lexia 3 USB traffic dump
# timestamp,type,direction,endpoint,device,length,hex_data
1773510373.836336,S,OUT,6,78,3,064409
1773510374.461072,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510374.462045,C,IN ,5,78,3,064009
1773510374.462411,S,OUT,6,78,5,410901c0f4
1773510374.462785,C,IN ,5,78,4,42410900
1773510374.463078,S,OUT,6,78,5,430901c0f2
1773510374.463786,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510374.464046,S,OUT,6,78,3,064409
1773510374.801208,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510374.802184,C,IN ,5,78,3,064009
1773510374.802619,S,OUT,6,78,5,410901c0f4
1773510374.803190,C,IN ,5,78,4,42410900
1773510374.803567,S,OUT,6,78,5,430901c0f2
1773510374.804347,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510374.804602,S,OUT,6,78,3,064409
1773510374.835153,S,OUT,6,78,28,400918c0ff060300010000000000000000000000000000002223dfb1
1773510374.836821,C,IN ,5,78,3,064009
1773510374.837090,S,OUT,6,78,5,410901c0f4
1773510374.840142,C,IN ,5,78,4,42410901
1773510374.840422,S,OUT,6,78,5,410901c0f4
1773510374.840963,C,IN ,5,78,4,42410901
1773510374.841419,S,OUT,6,78,5,410901c0f4
1773510374.841859,C,IN ,5,78,4,42410901
1773510374.842274,S,OUT,6,78,5,410901c0f4
1773510374.842849,C,IN ,5,78,4,42410901
1773510374.843249,S,OUT,6,78,5,410901c0f4
1773510374.843780,C,IN ,5,78,4,42410901
1773510374.844156,S,OUT,6,78,5,410901c0f4
1773510374.844664,C,IN ,5,78,4,42410901
1773510374.845006,S,OUT,6,78,5,410901c0f4
1773510374.845420,C,IN ,5,78,4,42410901
1773510374.845677,S,OUT,6,78,5,410901c0f4
1773510374.846067,C,IN ,5,78,4,42410901
1773510374.846293,S,OUT,6,78,5,410901c0f4
1773510374.846636,C,IN ,5,78,4,42410901
1773510374.846861,S,OUT,6,78,5,410901c0f4
1773510374.847201,C,IN ,5,78,4,42410901
1773510374.847512,S,OUT,6,78,5,410901c0f4
1773510374.847922,C,IN ,5,78,4,42410901
1773510374.848217,S,OUT,6,78,5,410901c0f4
1773510374.848676,C,IN ,5,78,4,42410901
1773510374.849150,S,OUT,6,78,5,410901c0f4
1773510374.849555,C,IN ,5,78,4,42410901
1773510374.849863,S,OUT,6,78,5,410901c0f4
1773510374.850293,C,IN ,5,78,4,42410901
1773510374.850553,S,OUT,6,78,5,410901c0f4
1773510374.851128,C,IN ,5,78,4,42410901
1773510374.851435,S,OUT,6,78,5,410901c0f4
1773510374.851872,C,IN ,5,78,4,42410901
1773510374.852205,S,OUT,6,78,5,410901c0f4
1773510374.852639,C,IN ,5,78,4,42410901
1773510374.852998,S,OUT,6,78,5,410901c0f4
1773510374.853473,C,IN ,5,78,4,42410901
1773510374.853834,S,OUT,6,78,5,410901c0f4
1773510374.854403,C,IN ,5,78,4,42410901
1773510374.854757,S,OUT,6,78,5,410901c0f4
1773510374.855306,C,IN ,5,78,4,42410901
1773510374.855700,S,OUT,6,78,5,410901c0f4
1773510374.856096,C,IN ,5,78,4,42410901
1773510374.856369,S,OUT,6,78,5,410901c0f4
1773510374.856754,C,IN ,5,78,4,42410901
1773510374.857010,S,OUT,6,78,5,410901c0f4
1773510374.857398,C,IN ,5,78,4,42410901
1773510374.857663,S,OUT,6,78,5,410901c0f4
1773510374.858133,C,IN ,5,78,4,42410901
1773510374.858465,S,OUT,6,78,5,410901c0f4
1773510374.858883,C,IN ,5,78,4,42410901
1773510374.859170,S,OUT,6,78,5,410901c0f4
1773510374.859586,C,IN ,5,78,4,42410901
1773510374.859936,S,OUT,6,78,5,410901c0f4
1773510374.860482,C,IN ,5,78,4,42410901
1773510374.860862,S,OUT,6,78,5,410901c0f4
1773510374.861418,C,IN ,5,78,4,42410901
1773510374.861883,S,OUT,6,78,5,410901c0f4
1773510374.862380,C,IN ,5,78,4,42410901
1773510374.862874,S,OUT,6,78,5,410901c0f4
1773510374.863524,C,IN ,5,78,4,42410901
1773510374.863994,S,OUT,6,78,5,410901c0f4
1773510374.864608,C,IN ,5,78,4,42410900
1773510374.865031,S,OUT,6,78,5,430901c0f2
1773510374.865792,C,IN ,5,78,34,44091ec0ff060300010000000000ff06090001aa0000000001120400056223df0092
1773510374.866087,S,OUT,6,78,3,064409
1773510375.448627,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510375.449564,C,IN ,5,78,3,064009
1773510375.449899,S,OUT,6,78,5,410901c0f4
1773510375.450361,C,IN ,5,78,4,42410900
1773510375.450640,S,OUT,6,78,5,430901c0f2
1773510375.451377,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510375.451726,S,OUT,6,78,3,064409
1773510375.792915,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510375.793846,C,IN ,5,78,3,064009
1773510375.794236,S,OUT,6,78,5,410901c0f4
1773510375.794676,C,IN ,5,78,4,42410900
1773510375.795019,S,OUT,6,78,5,430901c0f2
1773510375.795720,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510375.796063,S,OUT,6,78,3,064409
1773510375.835472,S,OUT,6,78,28,400918c0ff060300010000000000000000000000000000002223e2ae
1773510375.837132,C,IN ,5,78,3,064009
1773510375.837589,S,OUT,6,78,5,410901c0f4
1773510375.840664,C,IN ,5,78,4,42410901
1773510375.841308,S,OUT,6,78,5,410901c0f4
1773510375.841808,C,IN ,5,78,4,42410901
1773510375.842183,S,OUT,6,78,5,410901c0f4
1773510375.842631,C,IN ,5,78,4,42410901
1773510375.843336,S,OUT,6,78,5,410901c0f4
1773510375.843773,C,IN ,5,78,4,42410901
1773510375.844445,S,OUT,6,78,5,410901c0f4
1773510375.845033,C,IN ,5,78,4,42410901
1773510375.845597,S,OUT,6,78,5,410901c0f4
1773510375.846222,C,IN ,5,78,4,42410901
1773510375.846686,S,OUT,6,78,5,410901c0f4
1773510375.847214,C,IN ,5,78,4,42410901
1773510375.847544,S,OUT,6,78,5,410901c0f4
1773510375.847966,C,IN ,5,78,4,42410901
1773510375.848330,S,OUT,6,78,5,410901c0f4
1773510375.848812,C,IN ,5,78,4,42410901
1773510375.849105,S,OUT,6,78,5,410901c0f4
1773510375.849700,C,IN ,5,78,4,42410901
1773510375.850134,S,OUT,6,78,5,410901c0f4
1773510375.850585,C,IN ,5,78,4,42410901
1773510375.850907,S,OUT,6,78,5,410901c0f4
1773510375.851351,C,IN ,5,78,4,42410901
1773510375.851688,S,OUT,6,78,5,410901c0f4
1773510375.852086,C,IN ,5,78,4,42410901
1773510375.852406,S,OUT,6,78,5,410901c0f4
1773510375.852822,C,IN ,5,78,4,42410901
1773510375.853169,S,OUT,6,78,5,410901c0f4
1773510375.853680,C,IN ,5,78,4,42410901
1773510375.854005,S,OUT,6,78,5,410901c0f4
1773510375.854456,C,IN ,5,78,4,42410901
1773510375.854786,S,OUT,6,78,5,410901c0f4
1773510375.855226,C,IN ,5,78,4,42410901
1773510375.855583,S,OUT,6,78,5,410901c0f4
1773510375.856103,C,IN ,5,78,4,42410901
1773510375.856407,S,OUT,6,78,5,410901c0f4
1773510375.856786,C,IN ,5,78,4,42410901
1773510375.857065,S,OUT,6,78,5,410901c0f4
1773510375.857476,C,IN ,5,78,4,42410901
1773510375.857756,S,OUT,6,78,5,410901c0f4
1773510375.858137,C,IN ,5,78,4,42410901
1773510375.858599,S,OUT,6,78,5,410901c0f4
1773510375.859429,C,IN ,5,78,4,42410901
1773510375.860036,S,OUT,6,78,5,410901c0f4
1773510375.861000,C,IN ,5,78,4,42410901
1773510375.861445,S,OUT,6,78,5,410901c0f4
1773510375.861997,C,IN ,5,78,4,42410901
1773510375.862367,S,OUT,6,78,5,410901c0f4
1773510375.862836,C,IN ,5,78,4,42410901
1773510375.863141,S,OUT,6,78,5,410901c0f4
1773510375.863736,C,IN ,5,78,4,42410901
1773510375.864059,S,OUT,6,78,5,410901c0f4
1773510375.864577,C,IN ,5,78,4,42410900
1773510375.864872,S,OUT,6,78,5,430901c0f2
1773510375.865685,C,IN ,5,78,34,44091ec0ff060300010000000000ff06090001aa0000000001120400056223e2018e
1773510375.866359,S,OUT,6,78,3,064409
1773510376.421430,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510376.422399,C,IN ,5,78,3,064009
1773510376.422754,S,OUT,6,78,5,410901c0f4
1773510376.423185,C,IN ,5,78,4,42410900
1773510376.423504,S,OUT,6,78,5,430901c0f2
1773510376.424245,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510376.424634,S,OUT,6,78,3,064409
1773510376.778141,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510376.779101,C,IN ,5,78,3,064009
1773510376.779515,S,OUT,6,78,5,410901c0f4
1773510376.779972,C,IN ,5,78,4,42410900
1773510376.780315,S,OUT,6,78,5,430901c0f2
1773510376.781102,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510376.781428,S,OUT,6,78,3,064409
1773510376.809145,S,OUT,6,78,28,400918c0ff060300010000000000000000000000000000002223e8a8
1773510376.810762,C,IN ,5,78,3,064009
1773510376.811130,S,OUT,6,78,5,410901c0f4
1773510376.814367,C,IN ,5,78,4,42410901
1773510376.814890,S,OUT,6,78,5,410901c0f4
1773510376.815486,C,IN ,5,78,4,42410901
1773510376.815944,S,OUT,6,78,5,410901c0f4
1773510376.816511,C,IN ,5,78,4,42410901
1773510376.817129,S,OUT,6,78,5,410901c0f4
1773510376.817703,C,IN ,5,78,4,42410901
1773510376.818027,S,OUT,6,78,5,410901c0f4
1773510376.818451,C,IN ,5,78,4,42410901
1773510376.818728,S,OUT,6,78,5,410901c0f4
1773510376.819158,C,IN ,5,78,4,42410901
1773510376.819415,S,OUT,6,78,5,410901c0f4
1773510376.819800,C,IN ,5,78,4,42410901
1773510376.820083,S,OUT,6,78,5,410901c0f4
1773510376.820473,C,IN ,5,78,4,42410901
1773510376.820741,S,OUT,6,78,5,410901c0f4
1773510376.821135,C,IN ,5,78,4,42410901
1773510376.821435,S,OUT,6,78,5,410901c0f4
1773510376.821842,C,IN ,5,78,4,42410901
1773510376.822164,S,OUT,6,78,5,410901c0f4
1773510376.822542,C,IN ,5,78,4,42410901
1773510376.822791,S,OUT,6,78,5,410901c0f4
1773510376.823210,C,IN ,5,78,4,42410901
1773510376.823490,S,OUT,6,78,5,410901c0f4
1773510376.823873,C,IN ,5,78,4,42410901
1773510376.824159,S,OUT,6,78,5,410901c0f4
1773510376.824582,C,IN ,5,78,4,42410901
1773510376.824837,S,OUT,6,78,5,410901c0f4
1773510376.825287,C,IN ,5,78,4,42410901
1773510376.825540,S,OUT,6,78,5,410901c0f4
1773510376.825930,C,IN ,5,78,4,42410901
1773510376.826203,S,OUT,6,78,5,410901c0f4
1773510376.826592,C,IN ,5,78,4,42410901
1773510376.826846,S,OUT,6,78,5,410901c0f4
1773510376.827259,C,IN ,5,78,4,42410901
1773510376.827540,S,OUT,6,78,5,410901c0f4
1773510376.827917,C,IN ,5,78,4,42410901
1773510376.828282,S,OUT,6,78,5,410901c0f4
1773510376.828654,C,IN ,5,78,4,42410901
1773510376.828911,S,OUT,6,78,5,410901c0f4
1773510376.829361,C,IN ,5,78,4,42410901
1773510376.829716,S,OUT,6,78,5,410901c0f4
1773510376.830226,C,IN ,5,78,4,42410901
1773510376.830611,S,OUT,6,78,5,410901c0f4
1773510376.831131,C,IN ,5,78,4,42410901
1773510376.831545,S,OUT,6,78,5,410901c0f4
1773510376.832032,C,IN ,5,78,4,42410901
1773510376.832496,S,OUT,6,78,5,410901c0f4
1773510376.833067,C,IN ,5,78,4,42410901
1773510376.833364,S,OUT,6,78,5,410901c0f4
1773510376.833737,C,IN ,5,78,4,42410901
1773510376.834031,S,OUT,6,78,5,410901c0f4
1773510376.834401,C,IN ,5,78,4,42410901
1773510376.834699,S,OUT,6,78,5,410901c0f4
1773510376.835154,C,IN ,5,78,4,42410901
1773510376.835399,S,OUT,6,78,5,410901c0f4
1773510376.835781,C,IN ,5,78,4,42410901
1773510376.836011,S,OUT,6,78,5,410901c0f4
1773510376.836362,C,IN ,5,78,4,42410901
1773510376.836589,S,OUT,6,78,5,410901c0f4
1773510376.836936,C,IN ,5,78,4,42410901
1773510376.837161,S,OUT,6,78,5,410901c0f4
1773510376.837494,C,IN ,5,78,4,42410901
1773510376.837721,S,OUT,6,78,5,410901c0f4
1773510376.838136,C,IN ,5,78,4,42410901
1773510376.838457,S,OUT,6,78,5,410901c0f4
1773510376.838871,C,IN ,5,78,4,42410901
1773510376.839101,S,OUT,6,78,5,410901c0f4
1773510376.839502,C,IN ,5,78,4,42410901
1773510376.839847,S,OUT,6,78,5,410901c0f4
1773510376.840284,C,IN ,5,78,4,42410901
1773510376.840518,S,OUT,6,78,5,410901c0f4
1773510376.840927,C,IN ,5,78,4,42410901
1773510376.841175,S,OUT,6,78,5,410901c0f4
1773510376.841565,C,IN ,5,78,4,42410901
1773510376.841843,S,OUT,6,78,5,410901c0f4
1773510376.842267,C,IN ,5,78,4,42410901
1773510376.842532,S,OUT,6,78,5,410901c0f4
1773510376.842982,C,IN ,5,78,4,42410901
1773510376.843180,S,OUT,6,78,5,410901c0f4
1773510376.843796,C,IN ,5,78,4,42410901
1773510376.844009,S,OUT,6,78,5,410901c0f4
1773510376.844484,C,IN ,5,78,4,42410900
1773510376.844711,S,OUT,6,78,5,430901c0f2
1773510376.845536,C,IN ,5,78,34,44091ec0ff060300010000000000ff06090001aa0000000001120400056223e80188
1773510376.846007,S,OUT,6,78,3,064409
1773510377.309800,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510377.310792,C,IN ,5,78,3,064009
1773510377.311163,S,OUT,6,78,5,410901c0f4
1773510377.311690,C,IN ,5,78,4,42410900
1773510377.312058,S,OUT,6,78,5,430901c0f2
1773510377.312788,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510377.313061,S,OUT,6,78,3,064409
1773510377.649733,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510377.650703,C,IN ,5,78,3,064009
1773510377.651068,S,OUT,6,78,5,410901c0f4
1773510377.651542,C,IN ,5,78,4,42410900
1773510377.651796,S,OUT,6,78,5,430901c0f2
1773510377.652528,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510377.652810,S,OUT,6,78,3,064409
1773510377.679517,S,OUT,6,78,28,400918c0ff060300010000000000000000000000000000002223eea2
1773510377.681158,C,IN ,5,78,3,064009
1773510377.681621,S,OUT,6,78,5,410901c0f4
1773510377.684663,C,IN ,5,78,4,42410901
1773510377.685716,S,OUT,6,78,5,410901c0f4
1773510377.686435,C,IN ,5,78,4,42410901
1773510377.686904,S,OUT,6,78,5,410901c0f4
1773510377.687400,C,IN ,5,78,4,42410901
1773510377.687810,S,OUT,6,78,5,410901c0f4
1773510377.688211,C,IN ,5,78,4,42410901
1773510377.688497,S,OUT,6,78,5,410901c0f4
1773510377.688842,C,IN ,5,78,4,42410901
1773510377.689114,S,OUT,6,78,5,410901c0f4
1773510377.689557,C,IN ,5,78,4,42410901
1773510377.689807,S,OUT,6,78,5,410901c0f4
1773510377.690162,C,IN ,5,78,4,42410901
1773510377.690544,S,OUT,6,78,5,410901c0f4
1773510377.690945,C,IN ,5,78,4,42410901
1773510377.691258,S,OUT,6,78,5,410901c0f4
1773510377.691733,C,IN ,5,78,4,42410901
1773510377.692091,S,OUT,6,78,5,410901c0f4
1773510377.692613,C,IN ,5,78,4,42410901
1773510377.692922,S,OUT,6,78,5,410901c0f4
1773510377.693392,C,IN ,5,78,4,42410901
1773510377.693727,S,OUT,6,78,5,410901c0f4
1773510377.694118,C,IN ,5,78,4,42410901
1773510377.694367,S,OUT,6,78,5,410901c0f4
1773510377.694739,C,IN ,5,78,4,42410901
1773510377.694987,S,OUT,6,78,5,410901c0f4
1773510377.695436,C,IN ,5,78,4,42410901
1773510377.695671,S,OUT,6,78,5,410901c0f4
1773510377.696017,C,IN ,5,78,4,42410901
1773510377.696234,S,OUT,6,78,5,410901c0f4
1773510377.696592,C,IN ,5,78,4,42410901
1773510377.696837,S,OUT,6,78,5,410901c0f4
1773510377.697218,C,IN ,5,78,4,42410901
1773510377.697485,S,OUT,6,78,5,410901c0f4
1773510377.697946,C,IN ,5,78,4,42410901
1773510377.698345,S,OUT,6,78,5,410901c0f4
1773510377.698768,C,IN ,5,78,4,42410901
1773510377.699110,S,OUT,6,78,5,410901c0f4
1773510377.699567,C,IN ,5,78,4,42410901
1773510377.699863,S,OUT,6,78,5,410901c0f4
1773510377.700231,C,IN ,5,78,4,42410901
1773510377.700480,S,OUT,6,78,5,410901c0f4
1773510377.700854,C,IN ,5,78,4,42410901
1773510377.701101,S,OUT,6,78,5,410901c0f4
1773510377.701498,C,IN ,5,78,4,42410901
1773510377.701811,S,OUT,6,78,5,410901c0f4
1773510377.702189,C,IN ,5,78,4,42410901
1773510377.702438,S,OUT,6,78,5,410901c0f4
1773510377.702834,C,IN ,5,78,4,42410901
1773510377.703090,S,OUT,6,78,5,410901c0f4
1773510377.703528,C,IN ,5,78,4,42410901
1773510377.703757,S,OUT,6,78,5,410901c0f4
1773510377.704108,C,IN ,5,78,4,42410901
1773510377.704332,S,OUT,6,78,5,410901c0f4
1773510377.704732,C,IN ,5,78,4,42410901
1773510377.704977,S,OUT,6,78,5,410901c0f4
1773510377.705414,C,IN ,5,78,4,42410901
1773510377.705673,S,OUT,6,78,5,410901c0f4
1773510377.706130,C,IN ,5,78,4,42410901
1773510377.706376,S,OUT,6,78,5,410901c0f4
1773510377.706762,C,IN ,5,78,4,42410901
1773510377.706985,S,OUT,6,78,5,410901c0f4
1773510377.707392,C,IN ,5,78,4,42410901
1773510377.707604,S,OUT,6,78,5,410901c0f4
1773510377.707968,C,IN ,5,78,4,42410901
1773510377.708199,S,OUT,6,78,5,410901c0f4
1773510377.708605,C,IN ,5,78,4,42410901
1773510377.708901,S,OUT,6,78,5,410901c0f4
1773510377.709315,C,IN ,5,78,4,42410901
1773510377.709579,S,OUT,6,78,5,410901c0f4
1773510377.709946,C,IN ,5,78,4,42410901
1773510377.710221,S,OUT,6,78,5,410901c0f4
1773510377.710637,C,IN ,5,78,4,42410901
1773510377.710947,S,OUT,6,78,5,410901c0f4
1773510377.711391,C,IN ,5,78,4,42410901
1773510377.711718,S,OUT,6,78,5,410901c0f4
1773510377.712093,C,IN ,5,78,4,42410901
1773510377.712342,S,OUT,6,78,5,410901c0f4
1773510377.712809,C,IN ,5,78,4,42410901
1773510377.713106,S,OUT,6,78,5,410901c0f4
1773510377.713680,C,IN ,5,78,4,42410901
1773510377.713985,S,OUT,6,78,5,410901c0f4
1773510377.714514,C,IN ,5,78,4,42410900
1773510377.714772,S,OUT,6,78,5,430901c0f2
1773510377.715614,C,IN ,5,78,34,44091ec0ff060300010000000000ff06090001aa0000000001120400056223ee0083
1773510377.715928,S,OUT,6,78,3,064409
1773510378.167351,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510378.168327,C,IN ,5,78,3,064009
1773510378.168666,S,OUT,6,78,5,410901c0f4
1773510378.169051,C,IN ,5,78,4,42410900
1773510378.169330,S,OUT,6,78,5,430901c0f2
1773510378.170015,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510378.170417,S,OUT,6,78,3,064409
1773510378.334276,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510378.335230,C,IN ,5,78,3,064009
1773510378.335589,S,OUT,6,78,5,410901c0f4
1773510378.335954,C,IN ,5,78,4,42410900
1773510378.336190,S,OUT,6,78,5,430901c0f2
1773510378.336900,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510378.337170,S,OUT,6,78,3,064409
1773510378.518802,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510378.519773,C,IN ,5,78,3,064009
1773510378.520092,S,OUT,6,78,5,410901c0f4
1773510378.520558,C,IN ,5,78,4,42410900
1773510378.520838,S,OUT,6,78,5,430901c0f2
1773510378.521588,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510378.521882,S,OUT,6,78,3,064409
1773510378.682575,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510378.683551,C,IN ,5,78,3,064009
1773510378.684363,S,OUT,6,78,5,410901c0f4
1773510378.684755,C,IN ,5,78,4,42410900
1773510378.685113,S,OUT,6,78,5,430901c0f2
1773510378.685759,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510378.686063,S,OUT,6,78,3,064409
1773510379.025808,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510379.026659,C,IN ,5,78,3,064009
1773510379.026981,S,OUT,6,78,5,410901c0f4
1773510379.027434,C,IN ,5,78,4,42410900
1773510379.027707,S,OUT,6,78,5,430901c0f2
1773510379.028450,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510379.028719,S,OUT,6,78,3,064409
1773510379.055947,S,OUT,6,78,28,400918c0ff0603000100000000000000000000000000000022d508d6
1773510379.057570,C,IN ,5,78,3,064009
1773510379.058673,S,OUT,6,78,5,410901c0f4
1773510379.060835,C,IN ,5,78,4,42410901
1773510379.061303,S,OUT,6,78,5,410901c0f4
1773510379.061869,C,IN ,5,78,4,42410901
1773510379.062479,S,OUT,6,78,5,410901c0f4
1773510379.062996,C,IN ,5,78,4,42410901
1773510379.063601,S,OUT,6,78,5,410901c0f4
1773510379.064662,C,IN ,5,78,4,42410901
1773510379.065068,S,OUT,6,78,5,410901c0f4
1773510379.065458,C,IN ,5,78,4,42410901
1773510379.065813,S,OUT,6,78,5,410901c0f4
1773510379.066313,C,IN ,5,78,4,42410901
1773510379.066666,S,OUT,6,78,5,410901c0f4
1773510379.067119,C,IN ,5,78,4,42410901
1773510379.067422,S,OUT,6,78,5,410901c0f4
1773510379.067788,C,IN ,5,78,4,42410901
1773510379.068058,S,OUT,6,78,5,410901c0f4
1773510379.068455,C,IN ,5,78,4,42410901
1773510379.068798,S,OUT,6,78,5,410901c0f4
1773510379.069251,C,IN ,5,78,4,42410901
1773510379.069623,S,OUT,6,78,5,410901c0f4
1773510379.070188,C,IN ,5,78,4,42410901
1773510379.070530,S,OUT,6,78,5,410901c0f4
1773510379.070953,C,IN ,5,78,4,42410901
1773510379.071314,S,OUT,6,78,5,410901c0f4
1773510379.071825,C,IN ,5,78,4,42410901
1773510379.072088,S,OUT,6,78,5,410901c0f4
1773510379.072474,C,IN ,5,78,4,42410901
1773510379.072753,S,OUT,6,78,5,410901c0f4
1773510379.073181,C,IN ,5,78,4,42410901
1773510379.073426,S,OUT,6,78,5,410901c0f4
1773510379.073820,C,IN ,5,78,4,42410901
1773510379.074310,S,OUT,6,78,5,410901c0f4
1773510379.074689,C,IN ,5,78,4,42410901
1773510379.075006,S,OUT,6,78,5,410901c0f4
1773510379.075439,C,IN ,5,78,4,42410901
1773510379.075802,S,OUT,6,78,5,410901c0f4
1773510379.076257,C,IN ,5,78,4,42410901
1773510379.076542,S,OUT,6,78,5,410901c0f4
1773510379.076931,C,IN ,5,78,4,42410901
1773510379.077228,S,OUT,6,78,5,410901c0f4
1773510379.077609,C,IN ,5,78,4,42410901
1773510379.077875,S,OUT,6,78,5,410901c0f4
1773510379.078296,C,IN ,5,78,4,42410901
1773510379.078770,S,OUT,6,78,5,410901c0f4
1773510379.079446,C,IN ,5,78,4,42410901
1773510379.079837,S,OUT,6,78,5,410901c0f4
1773510379.080444,C,IN ,5,78,4,42410901
1773510379.080790,S,OUT,6,78,5,410901c0f4
1773510379.081252,C,IN ,5,78,4,42410901
1773510379.081705,S,OUT,6,78,5,410901c0f4
1773510379.082110,C,IN ,5,78,4,42410901
1773510379.082388,S,OUT,6,78,5,410901c0f4
1773510379.082756,C,IN ,5,78,4,42410901
1773510379.083026,S,OUT,6,78,5,410901c0f4
1773510379.083461,C,IN ,5,78,4,42410901
1773510379.083722,S,OUT,6,78,5,410901c0f4
1773510379.084436,C,IN ,5,78,4,42410901
1773510379.084695,S,OUT,6,78,5,410901c0f4
1773510379.085217,C,IN ,5,78,4,42410900
1773510379.085485,S,OUT,6,78,5,430901c0f2
1773510379.086305,C,IN ,5,78,34,44091ec0ff060300010000000000ff06090001aa00000000011204000562d50800b7
1773510379.086578,S,OUT,6,78,3,064409
1773510379.628819,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510379.629688,C,IN ,5,78,3,064009
1773510379.630019,S,OUT,6,78,5,410901c0f4
1773510379.630454,C,IN ,5,78,4,42410900
1773510379.630822,S,OUT,6,78,5,430901c0f2
1773510379.631981,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510379.632386,S,OUT,6,78,3,064409
1773510379.968034,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510379.968996,C,IN ,5,78,3,064009
1773510379.969306,S,OUT,6,78,5,410901c0f4
1773510379.969732,C,IN ,5,78,4,42410900
1773510379.970064,S,OUT,6,78,5,430901c0f2
1773510379.970834,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510379.971194,S,OUT,6,78,3,064409
1773510380.003907,S,OUT,6,78,28,400918c0ff0603000100000000000000000000000000000022d5ad31
1773510380.005608,C,IN ,5,78,3,064009
1773510380.006180,S,OUT,6,78,5,410901c0f4
1773510380.009122,C,IN ,5,78,4,42410901
1773510380.009780,S,OUT,6,78,5,410901c0f4
1773510380.010703,C,IN ,5,78,4,42410901
1773510380.011543,S,OUT,6,78,5,410901c0f4
1773510380.012640,C,IN ,5,78,4,42410901
1773510380.013945,S,OUT,6,78,5,410901c0f4
1773510380.015898,C,IN ,5,78,4,42410901
1773510380.016611,S,OUT,6,78,5,410901c0f4
1773510380.017378,C,IN ,5,78,4,42410901
1773510380.018088,S,OUT,6,78,5,410901c0f4
1773510380.019188,C,IN ,5,78,4,42410901
1773510380.020295,S,OUT,6,78,5,410901c0f4
1773510380.021219,C,IN ,5,78,4,42410901
1773510380.021817,S,OUT,6,78,5,410901c0f4
1773510380.022478,C,IN ,5,78,4,42410901
1773510380.023048,S,OUT,6,78,5,410901c0f4
1773510380.023892,C,IN ,5,78,4,42410901
1773510380.024459,S,OUT,6,78,5,410901c0f4
1773510380.025210,C,IN ,5,78,4,42410901
1773510380.025785,S,OUT,6,78,5,410901c0f4
1773510380.026499,C,IN ,5,78,4,42410901
1773510380.027069,S,OUT,6,78,5,410901c0f4
1773510380.027792,C,IN ,5,78,4,42410901
1773510380.028395,S,OUT,6,78,5,410901c0f4
1773510380.029191,C,IN ,5,78,4,42410901
1773510380.030012,S,OUT,6,78,5,410901c0f4
1773510380.031316,C,IN ,5,78,4,42410901
1773510380.032474,S,OUT,6,78,5,410901c0f4
1773510380.033326,C,IN ,5,78,4,42410901
1773510380.033917,S,OUT,6,78,5,410901c0f4
1773510380.034638,C,IN ,5,78,4,42410901
1773510380.035245,S,OUT,6,78,5,410901c0f4
1773510380.035880,C,IN ,5,78,4,42410900
1773510380.036540,S,OUT,6,78,5,430901c0f2
1773510380.037326,C,IN ,5,78,34,44091ec0ff060300010000000000ff06090001aa00000000011204000562d5ad0012
1773510380.037908,S,OUT,6,78,3,064409
1773510395.403173,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510395.404161,C,IN ,5,78,3,064009
1773510395.404489,S,OUT,6,78,5,410901c0f4
