# Lexia 3 full USB dump (control+bulk+interrupt, включая пустые)
# ts,type,xfer,dir,ep,bus,dev,status,length,caplen,setup,data
1786904356.854696,C,BULK,OUT,6,1,16,0,3,0,,
1786904356.855938,S,BULK,OUT,6,1,16,4294967181,27,27,,400917c000090200aa000000000000000000000000000000001c0e
1786904356.855980,C,BULK,OUT,6,1,16,0,27,0,,
1786904356.856114,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904356.857191,C,BULK,IN,5,1,16,0,3,3,,064009
1786904356.857415,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904356.857438,C,BULK,OUT,6,1,16,0,5,0,,
1786904356.857682,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904356.857718,C,BULK,IN,5,1,16,0,4,4,,42410900
1786904356.857952,S,BULK,OUT,6,1,16,4294967181,5,5,,430901c0f2
1786904356.857974,C,BULK,OUT,6,1,16,0,5,0,,
1786904356.858229,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904356.858868,C,BULK,IN,5,1,16,0,53,53,,440931c000090200aa000000000000091c0001aa0000000041435449412f3932313831352020432f34302d30372f30313131313371
1786904356.859013,S,BULK,OUT,6,1,16,4294967181,3,3,,064409
1786904356.859035,C,BULK,OUT,6,1,16,0,3,0,,
1786904357.068780,S,BULK,OUT,6,1,16,4294967181,25,25,,400915c000fe0000aa00000000000000000000000000000039
1786904357.068842,C,BULK,OUT,6,1,16,0,25,0,,
1786904357.069072,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904357.069645,C,BULK,IN,5,1,16,0,3,3,,064009
1786904357.069900,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904357.069935,C,BULK,OUT,6,1,16,0,5,0,,
1786904357.070147,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904357.070204,C,BULK,IN,5,1,16,0,4,4,,42410900
1786904357.070379,S,BULK,OUT,6,1,16,4294967181,5,5,,430901c0f2
1786904357.070402,C,BULK,OUT,6,1,16,0,5,0,,
1786904357.070552,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904357.071043,C,BULK,IN,5,1,16,0,27,27,,440917c000fe0000aa000000000000fe020001aa00000000000088
1786904357.071157,S,BULK,OUT,6,1,16,4294967181,3,3,,064409
1786904357.071180,C,BULK,OUT,6,1,16,0,3,0,,
1786904357.072655,S,BULK,OUT,6,1,16,4294967181,26,26,,400916c0000b0100aa0000000000000000000000000000000426
1786904357.072711,C,BULK,OUT,6,1,16,0,26,0,,
1786904357.073000,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904357.116039,C,BULK,IN,5,1,16,0,3,3,,064009
1786904357.116930,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904357.116969,C,BULK,OUT,6,1,16,0,5,0,,
1786904357.117199,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904357.117238,C,BULK,IN,5,1,16,0,4,4,,42410900
1786904357.117417,S,BULK,OUT,6,1,16,4294967181,5,5,,430901c0f2
1786904357.117458,C,BULK,OUT,6,1,16,0,5,0,,
1786904357.117610,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904357.118049,C,BULK,IN,5,1,16,0,27,27,,440917c0000b0100aa0000000000000b020001aa000000000b6101
1786904357.118217,S,BULK,OUT,6,1,16,4294967181,3,3,,064409
1786904357.118245,C,BULK,OUT,6,1,16,0,3,0,,
1786904358.596941,S,BULK,OUT,6,1,16,4294967181,25,25,,400915c000fe0000aa00000000000000000000000000000039
1786904358.597025,C,BULK,OUT,6,1,16,0,25,0,,
1786904358.597305,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.597817,C,BULK,IN,5,1,16,0,3,3,,064009
1786904358.598067,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904358.598121,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.598383,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.598446,C,BULK,IN,5,1,16,0,4,4,,42410900
1786904358.598646,S,BULK,OUT,6,1,16,4294967181,5,5,,430901c0f2
1786904358.598696,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.598836,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.599268,C,BULK,IN,5,1,16,0,27,27,,440917c000fe0000aa000000000000fe020001aa00000000000088
1786904358.599405,S,BULK,OUT,6,1,16,4294967181,3,3,,064409
1786904358.599457,C,BULK,OUT,6,1,16,0,3,0,,
1786904358.600905,S,BULK,OUT,6,1,16,4294967181,27,27,,400917c000090200aa00000000000000000000000000000016060e
1786904358.600975,C,BULK,OUT,6,1,16,0,27,0,,
1786904358.601156,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.601970,C,BULK,IN,5,1,16,0,3,3,,064009
1786904358.602122,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904358.602162,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.602285,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.602446,C,BULK,IN,5,1,16,0,4,4,,42410900
1786904358.602570,S,BULK,OUT,6,1,16,4294967181,5,5,,430901c0f2
1786904358.602611,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.602725,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.603242,C,BULK,IN,5,1,16,0,31,31,,44091bc000090200aa00000000000009060001aa0000000030313131313341
1786904358.603350,S,BULK,OUT,6,1,16,4294967181,3,3,,064409
1786904358.603373,C,BULK,OUT,6,1,16,0,3,0,,
1786904358.638429,S,BULK,OUT,6,1,16,4294967181,25,25,,400915c000fe0000aa00000000000000000000000000000039
1786904358.638498,C,BULK,OUT,6,1,16,0,25,0,,
1786904358.638744,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.639294,C,BULK,IN,5,1,16,0,3,3,,064009
1786904358.639457,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904358.639499,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.639646,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.639783,C,BULK,IN,5,1,16,0,4,4,,42410900
1786904358.639947,S,BULK,OUT,6,1,16,4294967181,5,5,,430901c0f2
1786904358.639990,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.640132,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.640575,C,BULK,IN,5,1,16,0,27,27,,440917c000fe0000aa000000000000fe020001aa00000000000088
1786904358.640775,S,BULK,OUT,6,1,16,4294967181,3,3,,064409
1786904358.640819,C,BULK,OUT,6,1,16,0,3,0,,
1786904358.642361,S,BULK,OUT,6,1,16,4294967181,27,27,,400917c000090200aa000000000000000000000000000000060a1a
1786904358.642405,C,BULK,OUT,6,1,16,0,27,0,,
1786904358.642539,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.643424,C,BULK,IN,5,1,16,0,3,3,,064009
1786904358.643552,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904358.643576,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.643686,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.643870,C,BULK,IN,5,1,16,0,4,4,,42410900
1786904358.644001,S,BULK,OUT,6,1,16,4294967181,5,5,,430901c0f2
1786904358.644039,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.644148,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.644721,C,BULK,IN,5,1,16,0,35,35,,44091fc000090200aa000000000000090a0001aa000000003932313831352020432f74
1786904358.644852,S,BULK,OUT,6,1,16,4294967181,3,3,,064409
1786904358.644883,C,BULK,OUT,6,1,16,0,3,0,,
1786904358.673538,S,BULK,OUT,6,1,16,4294967181,25,25,,400915c000fe0000aa00000000000000000000000000000039
1786904358.673640,C,BULK,OUT,6,1,16,0,25,0,,
1786904358.673949,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.674423,C,BULK,IN,5,1,16,0,3,3,,064009
1786904358.674649,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904358.674702,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.674888,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.674958,C,BULK,IN,5,1,16,0,4,4,,42410900
1786904358.675132,S,BULK,OUT,6,1,16,4294967181,5,5,,430901c0f2
1786904358.675183,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.675324,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.675758,C,BULK,IN,5,1,16,0,27,27,,440917c000fe0000aa000000000000fe020001aa00000000000088
1786904358.675950,S,BULK,OUT,6,1,16,4294967181,3,3,,064409
1786904358.675989,C,BULK,OUT,6,1,16,0,3,0,,
1786904358.677629,S,BULK,OUT,6,1,16,4294967181,25,25,,400915c000fa0000aa0000000000000000000000000000003d
1786904358.677679,C,BULK,OUT,6,1,16,0,25,0,,
1786904358.678036,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.678695,C,BULK,IN,5,1,16,0,3,3,,064009
1786904358.678839,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904358.678878,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.679003,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.679151,C,BULK,IN,5,1,16,0,4,4,,42410900
1786904358.679256,S,BULK,OUT,6,1,16,4294967181,5,5,,430901c0f2
1786904358.679281,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.679374,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.680394,C,BULK,IN,5,1,16,0,64,64,,440945c000fa0000aa000000000000fa300001aa000000004150504c495f58535f46756a695f005031303631333841200056342e332e37004041435449410032
1786904358.680523,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.680570,C,BULK,IN,5,1,16,0,9,9,,372e31302e31370004
1786904358.680663,S,BULK,OUT,6,1,16,4294967181,3,3,,064409
1786904358.680685,C,BULK,OUT,6,1,16,0,3,0,,
1786904358.750273,S,BULK,OUT,6,1,16,4294967181,25,25,,400915c000fe0000aa00000000000000000000000000000039
1786904358.750345,C,BULK,OUT,6,1,16,0,25,0,,
1786904358.750524,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.751145,C,BULK,IN,5,1,16,0,3,3,,064009
1786904358.751409,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904358.751448,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.751698,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.751740,C,BULK,IN,5,1,16,0,4,4,,42410900
1786904358.751995,S,BULK,OUT,6,1,16,4294967181,5,5,,430901c0f2
1786904358.752045,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.752333,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.752634,C,BULK,IN,5,1,16,0,27,27,,440917c000fe0000aa000000000000fe020001aa00000000000088
1786904358.752973,S,BULK,OUT,6,1,16,4294967181,3,3,,064409
1786904358.753001,C,BULK,OUT,6,1,16,0,3,0,,
1786904358.765791,S,BULK,OUT,6,1,16,4294967181,53,53,,400931c000051c00aa0000000000000000000000000000004646585858584330312b32585843325858583030303030303030303000
1786904358.765882,C,BULK,OUT,6,1,16,0,53,0,,
1786904358.766097,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.859099,C,BULK,IN,5,1,16,0,3,3,,064009
1786904358.859572,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904358.859602,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.859725,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.859893,C,BULK,IN,5,1,16,0,4,4,,42410900
1786904358.860032,S,BULK,OUT,6,1,16,4294967181,5,5,,430901c0f2
1786904358.860057,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.860164,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.860669,C,BULK,IN,5,1,16,0,25,25,,440915c000051c00aa00000000000005000003aa0000000060
1786904358.860874,S,BULK,OUT,6,1,16,4294967181,3,3,,064409
1786904358.860912,C,BULK,OUT,6,1,16,0,3,0,,
1786904358.861936,S,BULK,OUT,6,1,16,4294967181,256,256,,4009fc800016a401aa0000000000000000000000000000005400fa0054010a00540219005403fa00540400005405fa00540604005407e8035408000054090a00540a8813540b0000540c000050000000500152075002520650030a004355000001015600ff005200ff004355000002025600ff005200ff004355000003025600ff005200ff004350b80b0400443e4400417e41004350b80b0500443e4400417e41004355000006005600ff005200ff004355000007014410560101005200ff004355000008014410560101005200ff004355000009024410560101005200ff0043550000100044355601040044115200ff00435500001100442e5601ff005293
1786904358.863216,C,BULK,OUT,6,1,16,0,256,0,,
1786904358.863387,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.866057,C,BULK,IN,5,1,16,0,3,3,,064009
1786904358.866331,S,BULK,OUT,6,1,16,4294967181,194,194,,4009be4100ff0043550000120044225601ff005200ff004355000013004419440244094159410241095203fc0043550000140044194401440941594101410941005204020043550000150044125601ff005200ff00435500001600441444ff44ff44ff41544355000017014422560102005200ff0043550000180044345601ff005200ff00435500001901442f5601ff005200ff004354000020005600ff005200ff0043550000210144315601ff005200ff0043550000ff005600ff005200ff00bb
1786904358.867966,C,BULK,OUT,6,1,16,0,194,0,,
1786904358.868359,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.943969,C,BULK,IN,5,1,16,0,3,3,,064009
1786904358.945200,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904358.945258,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.945452,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.945609,C,BULK,IN,5,1,16,0,4,4,,42410900
1786904358.945758,S,BULK,OUT,6,1,16,4294967181,5,5,,430901c0f2
1786904358.945783,C,BULK,OUT,6,1,16,0,5,0,,
1786904358.945926,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904358.946427,C,BULK,IN,5,1,16,0,26,26,,440916c00016a401aa00000000000016010001aa0000000001b4
1786904358.946564,S,BULK,OUT,6,1,16,4294967181,3,3,,064409
1786904358.946587,C,BULK,OUT,6,1,16,0,3,0,,
1786904359.027418,S,BULK,OUT,6,1,16,4294967181,27,27,,400917c0ff010200000000000000000000000000000000001003ca
1786904359.027500,C,BULK,OUT,6,1,16,0,27,0,,
1786904359.027862,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.029066,C,BULK,IN,5,1,16,0,3,3,,064009
1786904359.029362,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.029386,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.029584,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.032403,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.032760,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.032800,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.032986,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.033385,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.033590,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.033627,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.033817,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.034128,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.034275,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.034299,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.034420,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.034578,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.034702,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.034725,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.034846,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.035090,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.035230,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.035254,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.035408,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.035541,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.035688,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.035712,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.035834,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.036056,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.036363,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.036389,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.036553,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.036686,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.036907,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.036933,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.037064,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.037270,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.038181,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.038214,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.038367,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.038514,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.038652,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.038678,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.038801,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.039044,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.039205,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.039232,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.039400,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.039540,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.039714,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.039739,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.039908,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.040110,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.040247,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.040274,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.040407,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.040566,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.040779,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.040806,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.040934,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.041134,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.041250,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.041274,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.041406,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.041584,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.041697,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.041721,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.041822,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.042097,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.042217,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.042241,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.042334,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.042549,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.042638,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.042662,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.042742,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.043079,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.043166,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.043190,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.043285,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.043530,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.043622,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.043646,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.043737,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.044043,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.044235,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.044259,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.044423,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.044556,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.044730,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.044755,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.045034,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.045127,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.045300,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.045324,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.045403,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.045640,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.045777,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.045799,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.045853,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.046148,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.046261,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.046283,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.046366,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.046598,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.046694,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.046716,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.046799,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.047112,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.047201,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.047223,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.047304,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.047647,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.047736,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.047757,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.047837,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.048463,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.048631,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.048655,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.048819,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.049102,C,BULK,IN,5,1,16,0,4,4,,42410900
1786904359.049248,S,BULK,OUT,6,1,16,4294967181,5,5,,430901c0f2
1786904359.049272,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.049396,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.050063,C,BULK,IN,5,1,16,0,32,32,,44091cc0ff010200000000000000ff01070001aa0000000001120200055003b5
1786904359.050214,S,BULK,OUT,6,1,16,4294967181,3,3,,064409
1786904359.050236,C,BULK,OUT,6,1,16,0,3,0,,
1786904359.062350,S,BULK,OUT,6,1,16,4294967181,28,28,,400918c0ff0603002b00000000000000000000000000000022f08019
1786904359.062423,C,BULK,OUT,6,1,16,0,28,0,,
1786904359.062636,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.064068,C,BULK,IN,5,1,16,0,3,3,,064009
1786904359.064473,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.064528,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.064807,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.067273,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.067976,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.068020,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.068229,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.068501,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.068814,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.068852,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.068971,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.069388,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.069512,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.069549,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.069649,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.069838,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.069932,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.069971,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.070107,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.070357,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.070499,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.070545,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.070674,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.070871,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.071041,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.071089,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.071256,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.071357,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.071657,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.071695,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.071868,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.072073,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.072348,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.072386,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.072542,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.072715,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.072900,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.072925,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.073084,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.073282,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.073407,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.073427,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.073537,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.073715,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.073795,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.073817,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.073890,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.074231,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.074316,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.074338,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.074412,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.074681,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.074812,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.074834,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.074951,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.075192,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904359.075320,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904359.075346,C,BULK,OUT,6,1,16,0,5,0,,
1786904359.075429,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904359.075644,C,BULK,IN,5,1,16,0,4,4,,42410901
